"Data Source","World Development Indicators",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013",
"Europe & Central Asia (developing only)","ECA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","1393.84285336317","1457.73180583027","1580.83642761123","1798.30813872409","1675.50109539588","1626.85364741453","1669.99554126371","1404.60883863892","1598.74807076215","1629.95621020504","1699.39189792936","2012.50518314705","1845.60705854268","1861.87669311044","1689.89557307254","1971.61741786331","2498.0584367403","3173.94544301191","3869.99185320502","4444.29576763966","5608.55816717116","6652.64952540813","5495.41682223741","6170.28786605198","6859.21355222117","6888.57341519644","",
"Europe & Central Asia (all income levels)","ECS","GDP per capita (current US$)","NY.GDP.PCAP.CD","659.900363276491","694.371265478197","750.254041631712","817.674660233582","895.214916432","963.584862555413","1037.04614686802","1105.78383626926","1143.47833820537","1245.16863065638","1349.37599274818","1511.83694207242","1798.36221429218","2270.39286534312","2546.18349807308","2960.33157716117","3057.9214514177","3436.39307440495","4176.78618329175","5054.01190372009","5670.24965201059","5010.43925004119","4801.01341584977","4627.59137788998","4420.6237204939","4545.68156792268","6129.55405979824","7476.80638035216","8258.9593061921","8397.25722946202","10173.9452166344","10433.6776494567","11141.1430274253","10208.477649675","10672.5526958657","12197.8882738142","12415.437623379","11752.2750735928","12025.6525786385","11876.0347837395","11147.1863406112","11246.4403561034","12285.6287653821","14941.8287884967","17370.6131977312","18444.4304214427","19902.6955917361","23193.7954031838","25374.4007500603","22191.2351988248","22557.777744248","24842.1279002409","23856.0144985988","",
"Ecuador","ECU","GDP per capita (current US$)","NY.GDP.PCAP.CD","223.790955331419","210.802120700643","200.562056672637","211.08809973201","228.323838272214","457.924066224367","452.675872414316","462.195193753147","453.999113548006","531.600221903932","475.12303718435","444.31600295756","499.65822594913","593.503587237984","978.912804384605","1115.89244045268","1277.11942624592","1507.86552788077","1587.78299863143","1839.0450320843","2260.78366725681","2688.306366091","2395.60196157243","2011.12715909601","1934.45928388964","1913.52385932979","1666.93722899186","1480.87352396175","1352.40013241635","1404.97794828506","1505.32307060845","1639.68643374977","1707.26341334414","1747.67024620831","2050.31815443986","2017.97355719394","2092.22419930154","2262.21040136254","2176.82634301588","1547.74548673105","1462.32021017267","1914.44916617172","2191.0096061862","2442.26903615911","2704.66515451777","3012.75243735434","3337.40036280521","3574.87789273035","4255.85199472837","4236.77755532099","4500.59155772334","5035.24249300543","5424.63361068466","",
"Egypt, Arab Rep.","EGY","GDP per capita (current US$)","NY.GDP.PCAP.CD","148.020647566975","150.561835526915","135.290178883119","136.812593710674","153.054248004973","159.320164695707","162.112824785327","165.069919424566","176.256256601627","193.231035282189","211.392752216465","222.490229811986","230.962232286003","248.277460081014","228.035818902452","283.405303987476","324.184967690805","347.701429214889","345.300364277198","412.956610801171","509.937561202497","509.414968877396","544.618255780848","585.31901737035","622.94394535577","689.015628932375","696.095737634168","767.532243858267","648.839947967407","718.17450774509","765.584086300619","644.225620310146","717.06309671237","785.37137595363","861.636686448196","983.502060471","1088.63179997279","1243.16876351496","1323.7035901138","1393.45317336199","1509.58102008768","1452.766702548","1286.19227830879","1194.30681727721","1116.92516092654","1249.49326013531","1472.570548432","1757.76048399699","2156.76296886681","2461.53085655598","2803.53296265274","2972.58351572603","3256.01846887917","",
"Euro area","EMU","GDP per capita (current US$)","NY.GDP.PCAP.CD","934.329022966517","1019.12723075631","1120.46993162329","1245.17301571799","1372.2760166694","1484.10261166161","1605.19851554937","1731.66257153658","1844.45628051743","2024.31616088601","2195.39577007568","2474.67439901905","2971.07876020002","3835.75348536463","4316.24074873545","4985.64088406659","5180.85572721557","5871.59774096525","7154.14732811219","8625.02357354729","9619.56642902078","8325.73895475925","8036.82479292458","7825.1397479797","7492.88543718742","7683.12321774932","10757.1854976197","13266.4901207592","14544.7219957825","14793.1334027294","18515.8704350014","19154.5438089344","21020.7175510331","19173.2289610557","20225.1473397162","23300.1233279927","23499.661229995","21403.6774364042","21921.2579257712","21740.4555109625","19721.9505420373","19920.2384194355","21556.7518322545","26450.8998720509","30117.3920004719","31084.027203345","32797.9313262071","37512.372728993","40862.6821954371","37240.9609622841","36138.1134145517","39118.9842391097","36670.9960729412","",
"Eritrea","ERI","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","143.191294518165","139.888972251854","157.961644420228","169.614880457021","199.670684015878","192.816407850005","203.23201153092","181.515579375379","179.31160493795","183.432524763289","170.339464742667","194.576026986707","237.712736628605","226.289856771383","240.54681625089","252.9776299355","256.437569808174","334.064885151296","368.747758196898","439.542371425812","504.302191150692","",
"Spain","ESP","GDP per capita (current US$)","NY.GDP.PCAP.CD","396.392253337614","450.053289246968","520.206131380005","609.487384056513","675.241639141208","774.761609330096","889.659872011529","968.306781765983","950.545740593734","1077.67869994591","1175.98552489773","1322.64147545953","1662.52491316519","2191.00993084312","2684.19189114086","3133.6223576013","3198.6674716754","3532.65622159679","4225.10712689616","5595.94338581768","6031.03874351311","5212.81413406327","5010.89301681842","4349.97978527268","4361.42229747995","4564.93317071857","6326.48200862005","8004.03797046024","9424.97015168623","10371.7776676332","13397.2898464848","14378.4216611706","15665.6671689452","12997.174157876","13097.7114532389","15137.0597466247","15757.1468826613","14463.1209641698","15121.7211819427","15468.0498655223","14413.788872416","14939.0607738705","16564.568439232","20950.2030539898","24337.5105014242","25904.1731517103","27847.4509585695","31871.0684474033","34674.1595233566","31368.510763171","29538.5884008908","31090.0319774968","28291.8950273687","",
"Estonia","EST","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1160.76368875572","1658.89892294541","2629.01951137543","3339.85937134862","3609.82613354783","4035.56436064175","4135.10632340721","4114.40422134002","4541.58630111716","5351.47635472428","7227.52350218025","8867.68949373326","10291.0317703465","12479.9840626351","16384.6885369542","17743.921868362","14498.8089047442","14144.337881094","16871.6541299736","16843.6212781302","",
"Ethiopia","ETH","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","201.392352856183","206.117101749977","222.239777910774","203.44440883575","230.735747743566","232.150224947582","240.290088299119","241.02243273462","245.271697215462","251.496337694812","268.604819997085","202.096625593011","164.241143561303","124.550289840061","133.377845652625","144.229644512116","146.751396897885","129.413422024764","121.995073647007","122.657037827058","119.008353793157","110.276414377263","117.697632220938","134.394879977387","159.968678091891","191.768545110284","236.098216294203","309.952283137482","332.330556314202","302.098004655256","335.00288596709","453.568992739235","",
"European Union","EUU","GDP per capita (current US$)","NY.GDP.PCAP.CD","895.185187814152","966.296170567247","1046.2694766624","1142.33997095529","1254.9332099837","1355.37438832287","1458.09176295517","1555.5250221381","1606.06329451846","1752.98224976175","1913.11770304004","2151.42053205159","2561.25006092429","3234.21395631376","3613.42331041311","4204.76838830694","4337.68478796071","4892.38217333133","5960.2012615576","7237.64120284119","8221.19043816222","7242.27448177597","6954.14101113203","6719.93652865359","6436.51619552808","6633.0617404546","9013.02101164288","11039.3458118246","12253.5541230157","12476.6351995621","15343.1444045933","15859.9392442907","17213.1774287304","15649.367851725","16622.470009887","19084.1626610664","19449.9844308214","18306.2535445581","18919.9139759755","18864.0071237831","17461.9454493383","17634.9278951457","19177.0410845292","23285.1333296241","26769.9279906992","27873.5224077384","29603.5573188626","34097.2565476737","36537.7401336722","32523.7139389159","32121.5189249559","34836.4494226434","32968.7352550757","",
"Finland","FIN","GDP per capita (current US$)","NY.GDP.PCAP.CD","1179.35301099994","1327.427224366","1411.70239818044","1522.3192420995","1707.50393824701","1882.08685764849","2010.21345619725","2034.18904965478","1907.07727217667","2178.03525044982","2436.34168351972","2683.90917683471","3139.88050988103","4123.57650038316","5234.64783446968","6181.20008351598","6659.59228962851","6985.09220162313","7538.15038188575","9221.33518475369","11090.5455492246","10789.8990559596","10809.5825806061","10355.6875146221","10675.9990638732","11215.3292176329","14704.6966133524","18257.0445727893","21668.4665599407","23526.6597122654","27852.2921278918","24991.4616782765","21850.7335564011","17240.2329177377","19776.7363841243","25609.1382413656","25037.8538082948","23928.2112384565","25179.599828403","25229.595816976","23529.538458379","24025.1182328248","25993.8399661027","31508.8752255305","36162.6560148878","37318.7973179157","39487.0540582311","46538.1712751779","51186.4851603858","44837.7108746463","43846.3031877708","48634.1756070716","45723.4886468913","",
"Fiji","FJI","GDP per capita (current US$)","NY.GDP.PCAP.CD","285.559793882226","287.347177094076","291.555831464401","296.78864559009","310.888073144811","317.072263823461","316.176267906957","333.310554309052","334.650806966317","357.458747326287","422.413510435661","466.04375785837","583.353154168805","768.735671715874","987.979665049496","1186.74611316174","1182.17262517205","1202.71781679934","1360.87249541165","1640.680968706","1893.04367770352","1898.56280693718","1786.86240543207","1638.56316386784","1681.90677480653","1603.58220790828","1795.74277943429","1632.3697147937","1535.86021432921","1632.74441016691","1835.71768397274","1882.24553851312","2057.93462738208","2166.34825711772","2383.92448661242","2540.4599625444","2713.66197592784","2640.27219488069","2069.38754602081","2407.08204698931","2074.92880956053","2037.68546164612","2257.54466054829","2833.90570114991","3330.30996883444","3655.66383635931","3747.43369107302","4075.99140485815","4301.63219035441","3431.75588024567","3747.67463511347","4324.68552926853","4467.10379118761","",
"France","FRA","GDP per capita (current US$)","NY.GDP.PCAP.CD","1343.08262483232","1445.15191436837","1590.19648698593","1756.80406216629","1922.69759816874","2045.4421464816","2193.06134001466","2350.34402891984","2537.31346252268","2731.54044151974","2821.83036234136","3128.73620560214","3807.62879712546","4911.34134216042","5257.69839003796","6581.1540571625","6760.21469607022","7429.36324378084","9129.9320832259","11003.8346668166","12500.2654850472","10903.8386600814","10294.317726313","9801.33692510808","9235.03753491675","9564.15716957876","13271.2271577286","15968.1842014826","17319.9367025337","17328.2700194948","21300.8024308077","21268.2304489047","23330.2577823022","21944.02769478","23059.2317070979","26403.1119892862","26321.7037875899","23705.8318649958","24405.8765730488","24075.0170123903","21774.9371664414","21812.1943431173","23494.4221119808","28794.0855974571","32784.8336319094","33818.9726871324","35457.0503209433","40341.9151325929","43991.699527809","40487.9173071055","39186.0279060314","42521.8120967039","39771.8433927572","",
"Faeroe Islands","FRO","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24543.5931846924","24584.7049457354","22850.4429638732","24501.9580638332","26563.7561394377","30778.7918969164","34520.887422886","35211.552686005","39869.9801425175","45974.6918596323","48645.3840210225","44317.305892908","","","","",
"Micronesia, Fed. Sts.","FSM","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","1320.06247056199","","","1275.86755810252","1296.32098107171","1355.14018691589","1436.90682424461","1528.0646936085","1682.18623481781","1756.20242180413","1908.84862945823","1909.35063220721","2065.00415724745","2019.95277310956","1906.81005936117","2029.32665321408","2046.79155488342","2170.96083811126","2239.91695459758","2257.77362593475","2293.57946004813","2247.83777095232","2352.63933994939","2393.80055071862","2434.80628732652","2500.90568587721","2668.81050557273","2838.4488414008","3000.15005484138","3154.51386221773","",
"Gabon","GAB","GDP per capita (current US$)","NY.GDP.PCAP.CD","283.605562536343","332.772038273659","358.883389380469","299.5184685206","412.203776512353","425.782778349936","453.685274298341","490.950392659683","521.109514642827","551.112448784734","549.5955725153","635.412279601789","703.456523348284","1159.46372748867","2430.6190033717","3328.72490505192","4545.68931433509","4150.75162881228","3450.33719478261","4273.4244870341","5891.13410326222","5186.87166533233","4737.85105848339","4328.21808478628","4427.90927758227","4043.35796056136","4010.63118017369","3762.84691386863","4277.5316040513","4543.95727999021","6287.39294778282","5555.47879131996","5598.98083310886","4269.52040888695","3980.74734778417","4589.4967213816","5135.78990840182","4683.27845258413","3843.39582359421","3899.08663885594","4135.25406033476","3754.36392417204","3836.79668093628","4601.60445352641","5328.48518616631","6281.95468355529","6756.27115874218","7994.3048251246","10577.9167631962","7919.71089348204","9321.95586875291","11768.6062909951","11256.5227634711","",
"United Kingdom","GBR","GDP per capita (current US$)","NY.GDP.PCAP.CD","1380.30624126257","1452.54470901356","1513.65144854926","1592.61447661562","1729.39997803568","1850.95476855498","1959.62782962126","2023.62756371118","1896.38674860735","2032.34700964503","2241.97139465273","2525.62821201385","2891.98090065793","3257.30583296065","3516.42028341878","4204.92204349949","4041.0397113743","4565.46548945349","5785.46173861378","7511.10769995379","9622.97504315648","9142.46650435449","8718.26725724956","8266.5236949895","7777.64428901943","8209.83696297979","10063.8386624942","12333.137185676","14951.0521346675","15057.1792235139","17805.2490878671","18571.3620660371","19211.862158009","17270.1156436689","18664.39425718","20349.9587403675","21349.434915541","23734.4218621266","25266.3947411168","25870.9890398829","25361.939643719","25126.0159495131","27305.3365251227","31442.2022829176","37027.0441217084","38440.7409703892","40819.8959120771","46610.5310694442","43510.2627764136","35476.3525412932","36424.5290128668","39186.4384060681","38919.6003605085","",
"Georgia","GEO","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1611.4108421544","1310.47264249497","757.38393919697","550.015394494186","517.087113049566","569.01814110096","670.461104849436","774.680210871008","805.272689971326","628.865657975276","691.997705191985","733.97041379006","779.38459063659","922.029739615273","1186.87304662626","1469.97462356163","1764.87043636041","2317.98850116003","2919.69005200272","2440.96131777277","2613.68950836498","3219.56996306535","3506.64458017416","",
"Ghana","GHA","GDP per capita (current US$)","NY.GDP.PCAP.CD","183.057114782475","189.665924912065","195.113544843913","211.000633872028","230.461707582616","266.383987011763","269.523339847158","216.879703725644","202.781440493909","233.611736559406","257.681583277929","273.872717447391","232.568752288532","263.696082365033","301.367027723943","285.822856743122","275.879020842003","313.000950520902","353.698393125264","381.021305135908","411.500047710962","379.77979609058","351.301758586284","341.069522745281","358.377986770288","354.201629100118","437.067573068679","376.443232810635","375.209471089674","368.98490702634","402.57703804577","438.948881979469","414.697910149497","375.231422805302","333.329913021682","385.682130940319","403.804744662797","392.261669414819","416.39173948655","419.820713397123","264.692698777017","275.476271021825","311.639619852605","375.964867168234","426.263510860156","501.864294709112","929.94554542915","1099.08475876397","1234.4372533349","1096.53365682573","1326.06611191972","1594.03080918738","1604.90578223229","",
"Guinea","GIN","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","368.896385059665","380.666006167164","430.695643202354","422.898306955592","442.951183294414","474.65435864091","487.749813143315","459.502910918518","450.252203809763","471.311961476404","477.968040143092","456.071666926845","424.297293931865","402.432043500559","342.478519543079","318.530669937315","326.07994817715","374.426844513432","390.884562329795","306.701179088057","287.922985679222","411.484706879722","437.805682674027","435.17566285432","435.448888012572","454.00227756489","491.789978100234","",
"Gambia, The","GMB","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","108.314644983926","112.155412536056","96.7313636954851","103.644039112961","116.919452888976","121.098443035359","124.669837841323","153.488278997128","189.502986388872","221.044653762794","209.151637740649","250.248948424257","302.614632562081","353.944980596719","398.899241768794","349.797174590178","333.307409686626","317.051530836412","252.947756230941","308.330589461846","242.169930600907","274.365318389742","316.314621575566","322.44410486996","345.855022144753","727.041985078934","729.079362294068","748.868762195403","720.150841404452","737.511454077273","773.990492889167","713.081942764166","724.839376542886","682.838569886707","637.104271262046","542.682176351316","442.526909888299","361.157836610165","415.813968656658","434.495444508129","441.919656085159","522.339918301539","612.028577627254","553.099351360503","566.335325443886","517.752431961964","506.597906618695","",
"Guinea-Bissau","GNB","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","115.281783875608","112.419700214133","122.006598356592","120.608052490313","129.692250058395","140.067231079147","142.360218404393","144.304488462742","152.946344921323","146.621755898144","135.227343606141","185.944352956434","194.894652915983","188.256431427227","155.665624867392","158.025445989174","139.882211463533","182.636522575195","169.018751112615","214.253708719074","239.793190391428","247.089816447624","212.56260532833","217.474478943915","211.460808887259","222.843093463055","232.027370559804","225.35648310913","169.458633248984","180.201723074983","284.187196957219","295.19569037452","305.571648950927","342.075873217411","375.794628886557","402.98804692912","398.2471790984","465.340262504951","555.65946528894","536.802806587167","526.521023877314","595.829248527905","494.314615063207","",
"Equatorial Guinea","GNQ","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","35.3677276832669","41.5345234998498","48.0181583108462","240.31865155806","250.880313645769","256.041717766068","233.854582629444","230.214011265605","228.01749221027","227.955237799867","238.017833326208","309.491824381173","377.292922170676","437.781047395816","453.570256197167","471.731371523183","","","","","","","","254.469093422522","301.133975638201","351.129019925719","361.601947902894","309.109288853632","353.440786836865","337.967807678996","385.819445563098","368.006212059173","294.136190740433","371.140359683771","567.660100294433","1056.13238035353","936.815255521583","1736.50070274326","2398.49329546976","3247.55355278021","3893.29743788946","5192.76929799558","8943.67628609655","13612.8479267328","15451.1997358677","19660.0803825259","23511.097092938","15300.6997027051","17612.7579335919","23473.4356448491","24035.7060899604","",
"Greece","GRC","GDP per capita (current US$)","NY.GDP.PCAP.CD","533.686381232649","597.287321012322","630.61394129381","701.62041775285","784.954348432918","888.921997905322","981.652394470053","1052.12099276566","1134.35615147538","1284.21231559082","1424.99449710531","1575.59913428294","1811.46199155769","2386.59370415239","2697.39267555401","3006.81165192022","3233.10208826026","3705.90658501682","4476.63366326001","5440.98786030417","5619.98370987196","5130.42958254942","5320.15740955726","4786.77555567243","4627.231996026","4590.18168029861","5393.83988260181","6260.03753898525","7245.2060365574","7482.30983056261","9190.34371029072","9775.54084925101","10687.4731352308","9914.11054912345","10536.0477723255","12273.6089161925","12888.8194285814","12495.0645153069","12485.0616841161","12238.5933713663","11396.232567893","11857.7459742196","13292.3006398448","17494.4459897476","20607.176066737","21620.7174961544","23475.2207137262","27288.3266199298","30398.7824897215","28451.9173253032","25850.5019336534","26038.1027408877","22455.9475966329","",
"Grenada","GRD","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","591.240658637252","758.371471373132","884.203784892632","939.450062223315","970.343774073587","1022.97351997308","1054.49115189031","1118.44782589892","1283.30450239618","1438.01164793111","1682.7122556248","1881.78344609442","2199.48862821457","2295.97615998381","2504.4877518437","2581.40159370197","2545.82046130974","2633.49972490383","2755.99025881248","2923.2494012472","3015.48328511392","3364.34432484855","3742.36647647349","5149.14736180976","5137.80053240789","5331.90297304701","5825.38745802434","5844.95972482113","6803.54529177601","6825.12624369373","7373.81938563845","8008.5026873374","7435.63953314114","7485.90520481147","7766.47321565785","7266.67545674348","",
"Greenland","GRL","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","1498.27649295437","1876.50422354843","2196.71433693896","2860.28068820042","3432.70594066779","4257.91257432112","4844.65625100608","5713.96301706019","7235.51683745601","8480.76199533072","9483.10296840521","8544.0983111801","7813.65159517008","7988.17823859827","7198.708040151","7760.83450802386","11271.3330380617","14554.3520762171","16397.9501938761","16813.7414501107","18326.9285151847","18315.3156087397","18768.8264960747","16797.3573901144","18124.1007573944","21665.8308063995","21422.4622168251","19145.6144069473","20496.5798031634","20170.322763798","19004.0034517255","19275.4328079683","20652.8412682386","25129.0765454895","28903.9358328181","29903.284035428","30620.2155288913","37516.7509225391","30883.0349660334","22507.8887155204","","","","",
"Guatemala","GTM","GDP per capita (current US$)","NY.GDP.PCAP.CD","252.038560259825","253.144713584611","261.744095480291","281.358192730362","281.770218983042","281.12561230973","285.887853107054","290.921164669382","313.84181125216","325.425645909414","351.575887212092","356.651209025676","367.404132837586","437.176865361035","523.813145084233","588.5973067141","687.224396944998","841.890009428922","910.274846134526","1010.3066899701","1125.35157427382","1199.40019374336","1184.74035877913","1199.733378689","1224.90530305088","1227.50087842112","891.854710780228","853.637795656622","923.454792599243","968.05848010768","860.499715641884","1033.79465211956","1121.11431186122","1195.89646216226","1330.74061950968","1468.06109381652","1544.99876798324","1702.32314253803","1814.00327225199","1674.02989523773","1721.72898015396","1629.30976600519","1765.85072011287","1816.94978833044","1937.71570627655","2146.17905310623","2326.29938491829","2561.4419001065","2867.48286774452","2697.39248392796","2882.40021871433","3242.69079599363","3330.52523037525","",
"Guam","GUM","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","GDP per capita (current US$)","NY.GDP.PCAP.CD","303.796990978385","322.668883597483","329.49305777375","289.300067809046","312.241718367822","332.898734252074","347.590525381532","370.187025027669","331.505185044102","351.941679042741","371.523384608555","386.437600017537","387.800654036549","414.906245723672","583.284789181337","660.71151916636","601.715197135749","589.968661423725","658.856041484492","684.599463615972","776.392119208111","735.316580821447","624.679236284273","639.223595885281","576.908963169378","603.267642177494","677.26313374723","479.970107926697","564.485418187126","521.401376726455","546.977577741919","465.543339425055","509.373870669252","610.863110009618","745.172031549838","853.723461349969","965.165977658103","1020.54195122499","972.888679893354","937.532871063541","957.280975453261","931.284624896092","962.474020618059","984.497782699447","1038.28547577678","1084.17940095207","1905.55518840711","2258.98138065886","2478.40808121672","2593.37061984459","2873.95153756486","3258.04818837732","3583.96216981679","",
"High income","HIC","GDP per capita (current US$)","NY.GDP.PCAP.CD","1225.82042282782","1278.53568357654","1363.82682466432","1449.63089137928","1564.271337202","1678.21283209088","1822.32051113713","1935.52687664358","2077.07593527689","2254.74458809997","2490.71008987927","2740.10875269499","3149.24654827536","3779.51553738429","4223.01751200185","4673.80955770969","5051.53412644872","5669.43398977786","6741.54675589022","7719.2488860317","8543.73178165104","8614.10930962985","8470.22359240855","8686.02633997756","9003.09125563622","9398.06667236103","11300.4954651096","12957.2853916017","14481.6430694168","15069.1784032685","16730.0121697621","17516.081310055","18651.0276549572","18683.6667822079","19851.250627338","21734.7936247076","21779.2712934571","21359.1701188284","21192.3193044603","22081.3581445269","22467.5276770314","22163.7056066569","22975.4059826253","25630.3126624418","28428.5418757695","29977.0667922575","31596.6226362325","34466.3679493918","36556.8427951038","33807.3538519954","35355.0846943854","38165.1563796776","38288.1312793977","",
"Hong Kong SAR, China","HKG","GDP per capita (current US$)","NY.GDP.PCAP.CD","429.443880900155","483.17756109967","521.859759803401","577.346707834485","649.064257473472","676.805507110096","685.926614135084","723.239225616661","714.48296958061","825.523449142012","960.031961510704","1106.46971695915","1384.73843732271","1893.18124189464","2166.18145119256","2252.11188136859","2850.0146101832","3429.42027607254","3923.94373132755","4569.45370724224","5700.41263435822","5991.32026141972","6133.78407860515","5595.23513863846","6208.22615937199","6542.93153674313","7435.03069759422","9055.10626708075","10609.7456394545","12097.7751586818","13485.5448929565","15465.8588553349","17976.4293827655","20395.5173666776","22502.5797409692","23497.4923138193","24818.1545523517","27330.0333502807","25808.970952453","25091.6665997966","25756.6637783278","25230.2163329516","24665.8899982779","23977.0194516698","24928.1003722551","26649.750801707","28224.2150609389","30594.0178410231","31515.6627713018","30697.340383517","32558.2624796974","35172.517727497","36795.8198788131","",
"Honduras","HND","GDP per capita (current US$)","NY.GDP.PCAP.CD","167.629452243957","172.153391474976","181.258678912943","185.514828523154","200.195902861619","216.204199797929","227.230100891071","240.559413873212","253.428420970143","254.960481890555","268.642508162385","264.238038348856","282.223658216241","311.625835882973","343.048679751705","361.678199717801","420.608551958264","504.840502149239","565.26851001722","639.035389476678","705.747366649229","751.69628217604","750.585405424689","771.486531454687","807.262885073396","858.875392623701","872.210268515259","923.197517804762","857.243247945134","747.530411933305","621.754983251966","608.606772115567","660.017668580907","654.529103660237","628.960547054937","699.409628401662","704.802864429808","796.756843502962","869.913617130747","879.679855454825","1139.51915557912","1188.75945407865","1197.14844109764","1228.13441727445","1297.19245475993","1401.99172815359","1540.58035896354","1710.05132019904","1883.23329416771","1939.28245536843","2063.93174899214","2261.64919064349","2322.88056034085","",
"Heavily indebted poor countries (HIPC)","HPC","GDP per capita (current US$)","NY.GDP.PCAP.CD","108.383855183935","108.650487616468","115.64246417716","136.724798655955","118.769240227859","135.539660608512","144.173678365319","137.525633827037","140.155160522384","152.304148085808","155.363122642806","163.066686488674","172.204687558207","203.207356104136","240.535977950644","265.978025466254","275.864916474757","315.434698220387","357.479745049335","385.030729297788","397.085156035878","384.962052053731","375.738355188688","346.906326811776","337.936521360514","343.784324010592","383.799325770573","412.362266873753","398.446405766376","372.888582439123","368.207595129598","365.805283891019","324.835797058407","320.143650741984","275.255431162708","305.849743962406","312.05366083053","318.542824133517","319.737471505118","309.180157713107","292.862283430798","293.469798445722","308.060538170679","341.557542093541","382.710122601611","424.51551331054","492.286945763651","571.517165946478","666.730272254138","642.509379087406","690.741755442736","748.964536218665","777.769215331694","",
"Croatia","HRV","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5184.5529653653","4025.8228670185","2299.65988388642","2349.25008360245","3135.13698114425","4721.69787947111","5193.90428131599","5140.34912941522","5577.9605900285","5067.55847466905","4861.6775099466","5191.90198481164","5974.07576536863","7689.95699595569","9237.11622340586","10090.3666886392","11228.6213751084","13376.009230886","15695.8214545413","14053.782467144","13326.5062780079","14434.70172029","13878.5845465793","",
"Haiti","HTI","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","479.162805860776","285.330432605808","239.402239401706","276.288290175481","343.890897248411","371.969202740693","398.539709248092","453.492754523404","484.82613110396","427.186276985324","402.280112654627","362.84028389798","314.185095995385","400.932173947725","448.584830056846","519.749143268629","627.650183462249","664.820269276462","662.586058823892","670.403292445851","732.209337497686","770.951240630501","",
"Hungary","HUN","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","456.781517945348","505.483407162875","536.130288101431","581.820469566789","680.379482709002","839.847334292284","916.444544314675","1038.78080335555","1197.28577627971","1331.12513859622","1551.14277447995","1787.75458832836","2069.19553571925","2121.7645934116","2162.04498978801","1965.1642127942","1909.1006586001","1936.69604103826","2234.69500697712","2460.12957646873","2696.23508533963","2782.71165064961","3186.44428733309","3287.88874766081","3665.57024273219","3801.86959720642","4095.68135686054","4411.03375128194","4454.43037913436","4521.96399913622","4670.65483932978","4713.54045944588","4542.72072008003","5175.02562762446","6535.29393636796","8246.99582574734","10084.5218424693","10936.9486141815","11173.5695060735","13534.7054993952","15364.6795469728","12634.551144935","12750.2986535379","13783.8407435739","12560.0746107916","",
"Indonesia","IDN","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","56.6336536654737","68.9097923536999","79.1359047907073","84.6585741744642","84.1833690700132","96.7296381863634","139.600737026026","215.954890991122","248.803719718973","297.077101157954","356.900401805154","391.034404327139","387.76124108013","536.193682749975","621.162028270714","621.977338776101","548.299056180753","550.683133215416","537.606064799467","482.956231596773","449.183797724625","515.412696487974","578.222060626","640.56666433169","705.047516782846","752.317982688336","840.375793161485","925.721669585817","1041.31353998635","1153.5875640785","1078.47226095986","470.196140186776","679.793672218344","789.805880103209","756.931012958945","909.887330220519","1076.219004749","1160.61492362822","1273.46517562575","1601.03119134705","1871.28840627361","2178.265663384","2272.04099546099","2946.6560586122","3471.43459432781","3556.78571414021","",
